item_id,title,year,tag,score
44665,Lucky Number Slevin (2006),2006.0,film noir,0.7172694000000001
7201,Crime Spree (2003),2003.0,film noir,0.7090113
70846,Lorna's Silence (Le silence de Lorna) (2008),2008.0,film noir,0.7089598000000001
51927,Dead Silence (2007),2007.0,film noir,0.7013501999999999
53769,In Search of a Midnight Kiss (2007),2007.0,film noir,0.6958283000000001
6377,Finding Nemo (2003),2003.0,film noir,0.67175233
55063,My Winnipeg (2007),2007.0,black and white,0.9958178
71108,"White Ribbon, The (Das weiße Band) (2009)",2009.0,black and white,0.9890915
48872,13 Tzameti (2005),2005.0,black and white,0.9882773
7932,Dark Days (2000),2000.0,black and white,0.9832071
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",2003.0,black and white,0.96959996
4777,"American Astronaut, The (2001)",2001.0,black and white,0.9030969
103027,Much Ado About Nothing (2012),2012.0,black and white,0.8965875
7460,Coffee and Cigarettes (2003),2003.0,black and white,0.88675714
59684,Lake of Fire (2006),2006.0,black and white,0.86391723
89904,The Artist (2011),2011.0,black and white,0.84078467
60766,Man on Wire (2008),2008.0,black and white,0.83444834
55444,Control (2007),2007.0,black and white,0.8311243
97168,Marley (2012),2012.0,black and white,0.8193256999999999
105197,Nebraska (2013),2013.0,black and white,0.81236494
39292,"Good Night, and Good Luck. (2005)",2005.0,black and white,0.7963723
58425,Heima (2007),2007.0,black and white,0.78201556
4226,Memento (2000),2000.0,black and white,0.7799231
6648,Chunhyang (2000),2000.0,black and white,0.7732239000000001
98491,Paperman (2012),2012.0,black and white,0.7655711
79760,Facing Ali (2009),2009.0,black and white,0.7608528
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),2005.0,stop motion,0.9914317
94833,"Pirates! Band of Misfits, The (2012)",2012.0,stop motion,0.98999035
71899,Mary and Max (2009),2009.0,stop motion,0.98263574
97172,Frankenweenie (2012),2012.0,stop motion,0.97979856
66097,Coraline (2009),2009.0,stop motion,0.97698665
37729,Corpse Bride (2005),2005.0,stop motion,0.91434574
96281,ParaNorman (2012),2012.0,stop motion,0.907889
3751,Chicken Run (2000),2000.0,stop motion,0.86895657
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),2008.0,stop motion,0.6953782
72226,Fantastic Mr. Fox (2009),2009.0,stop motion,0.60700035
4996,Little Otik (Otesánek) (2000),2000.0,stop motion,0.54847944
108932,The Lego Movie (2014),2014.0,stop motion,0.4805125
83803,Day & Night (2010),2010.0,stop motion,0.45803857
79760,Facing Ali (2009),2009.0,stop motion,0.41730857
74791,"Town Called Panic, A (Panique au village) (2009)",2009.0,stop motion,0.3811074
77154,Waking Sleeping Beauty (2009),2009.0,stop motion,0.37076187
57502,Cat Soup (Nekojiru-so) (2001),2001.0,stop motion,0.33917916
71379,Paranormal Activity (2009),2009.0,stop motion,0.33502924
31878,Kung Fu Hustle (Gong fu) (2004),2004.0,stop motion,0.3229639
67429,Sita Sings the Blues (2008),2008.0,stop motion,0.2854849
7324,Hidalgo (2004),2004.0,cinematography,0.88683033
96606,Samsara (2011),2011.0,cinematography,0.8855040999999999
85211,Norwegian Wood (Noruwei no mori) (2010),2010.0,cinematography,0.88198435
6016,City of God (Cidade de Deus) (2002),2002.0,cinematography,0.87329435
76054,Oceans (Océans) (2009),2009.0,cinematography,0.87201107
27773,Old Boy (2003),2003.0,cinematography,0.8705719999999999
85025,"Eagle, The (2011)",2011.0,cinematography,0.869707
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",2007.0,cinematography,0.8677646999999999
106918,"Secret Life of Walter Mitty, The (2013)",2013.0,cinematography,0.86624956
53447,Paranoid Park (2007),2007.0,cinematography,0.8658329
88129,Drive (2011),2011.0,cinematography,0.8657783000000001
8795,Musa the Warrior (Musa) (2001),2001.0,cinematography,0.86323345
105197,Nebraska (2013),2013.0,cinematography,0.8629606
32587,Sin City (2005),2005.0,cinematography,0.8625783000000001
55820,No Country for Old Men (2007),2007.0,cinematography,0.8624141
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),2006.0,cinematography,0.8609568999999999
55052,Atonement (2007),2007.0,cinematography,0.8608036
83374,"Warrior's Way, The (2010)",2010.0,cinematography,0.8607956
4144,In the Mood For Love (Fa yeung nin wa) (2000),2000.0,cinematography,0.8607286
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",2008.0,cinematography,0.8606646000000001
64116,Igor (2008),2008.0,computer animation,1.0568732
91414,Arthur Christmas (2011),2011.0,computer animation,1.0422481
58299,Horton Hears a Who! (2008),2008.0,computer animation,1.0360105
47264,Barnyard: The Original Party Animals (2006),2006.0,computer animation,1.0354826
64249,Shrek the Halls (2007),2007.0,computer animation,1.0351646
72294,"Christmas Carol, A (2009)",2009.0,computer animation,1.0171423000000002
4824,Grateful Dawg (2000),2000.0,computer animation,1.015711
97225,Hotel Transylvania (2012),2012.0,computer animation,1.014799
53460,Surf's Up (2007),2007.0,computer animation,1.0123501
98243,Rise of the Guardians (2012),2012.0,computer animation,1.0112593
8965,"Polar Express, The (2004)",2004.0,computer animation,1.0110949
4886,"Monsters, Inc. (2001)",2001.0,computer animation,1.0092762
67295,Kung Fu Panda: Secrets of the Furious Five (2008),2008.0,computer animation,1.0087045
78499,Toy Story 3 (2010),2010.0,computer animation,1.0085845
4990,Jimmy Neutron: Boy Genius (2001),2001.0,computer animation,1.0085664
48414,Open Season (2006),2006.0,computer animation,1.0070859
4306,Shrek (2001),2001.0,computer animation,1.0069814
6056,Chaos (2001),2001.0,computer animation,1.0034144
91386,Happy Feet Two (2011),2011.0,computer animation,1.0031043
98491,Paperman (2012),2012.0,computer animation,1.0007155
6377,Finding Nemo (2003),2003.0,ocean,1.0208744
3555,U-571 (2000),2000.0,ocean,1.019796
5524,Blue Crush (2002),2002.0,ocean,1.0196497
65261,Ponyo (Gake no ue no Ponyo) (2008),2008.0,ocean,1.0194677
97938,Life of Pi (2012),2012.0,ocean,1.0176673
71462,"Cove, The (2009)",2009.0,ocean,1.0133425
53460,Surf's Up (2007),2007.0,ocean,1.0129174
76054,Oceans (Océans) (2009),2009.0,ocean,1.0124513000000002
3755,"Perfect Storm, The (2000)",2000.0,ocean,1.0122523
97057,Kon-Tiki (2012),2012.0,ocean,1.0098953000000002
105954,All Is Lost (2013),2013.0,ocean,1.0092052
105504,Captain Phillips (2013),2013.0,ocean,1.0076063
33539,Deep Blue (2003),2003.0,ocean,1.006891
31429,Aliens of the Deep (2005),2005.0,ocean,1.0058132
27882,Riding Giants (2004),2004.0,ocean,1.0057865
27822,Open Water (2003),2003.0,ocean,1.0052428
48412,"Guardian, The (2006)",2006.0,ocean,1.0050414
43934,Deep Sea 3D (2006),2006.0,ocean,1.0042953
45442,Poseidon (2006),2006.0,ocean,1.0021746
8907,Shark Tale (2004),2004.0,ocean,1.0021509
6158,"Jungle Book 2, The (2003)",2003.0,jungle,1.0176109
8830,Anacondas: The Hunt for the Blood Orchid (2004),2004.0,jungle,1.0074908
53550,Rescue Dawn (2006),2006.0,jungle,0.98260367
6485,Rugrats Go Wild! (2003),2003.0,jungle,0.95344806
58299,Horton Hears a Who! (2008),2008.0,jungle,0.9517696
79057,Predators (2010),2010.0,jungle,0.93444014
49528,Turistas (2006),2006.0,jungle,0.93361974
43869,Curious George (2006),2006.0,jungle,0.91451705
6764,"Rundown, The (2003)",2003.0,jungle,0.90583193
41569,King Kong (2005),2005.0,jungle,0.89840674
69644,Ice Age: Dawn of the Dinosaurs (2009),2009.0,jungle,0.8904951999999999
61132,Tropic Thunder (2008),2008.0,jungle,0.8599421999999999
33615,Madagascar (2005),2005.0,jungle,0.85880625
58975,"Ruins, The (2008)",2008.0,jungle,0.85151684
6213,Tears of the Sun (2003),2003.0,jungle,0.85075724
57528,Rambo (Rambo 4) (2008),2008.0,jungle,0.8352115
86298,Rio (2011),2011.0,jungle,0.8258399
8534,Two Brothers (Deux frères) (2004),2004.0,jungle,0.8253919
5127,Dragonfly (2002),2002.0,jungle,0.8165176
64499,Che: Part One (2008),2008.0,jungle,0.81236684
92938,Ghost Rider: Spirit of Vengeance (2012),2012.0,anti-hero,0.9210056
33794,Batman Begins (2005),2005.0,anti-hero,0.9013294
51077,Ghost Rider (2007),2007.0,anti-hero,0.8464065999999999
60074,Hancock (2008),2008.0,anti-hero,0.844875
7373,Hellboy (2004),2004.0,anti-hero,0.8414040999999999
58559,"Dark Knight, The (2008)",2008.0,anti-hero,0.84021866
60040,"Incredible Hulk, The (2008)",2008.0,anti-hero,0.8355285
106072,Thor: The Dark World (2013),2013.0,anti-hero,0.83186316
7439,"Punisher, The (2004)",2004.0,anti-hero,0.8312963
103772,"Wolverine, The (2013)",2013.0,anti-hero,0.8294796999999998
31221,Elektra (2005),2005.0,anti-hero,0.827307
6157,Daredevil (2003),2003.0,anti-hero,0.819994
87232,X-Men: First Class (2011),2011.0,anti-hero,0.8085786
76251,Kick-Ass (2010),2010.0,anti-hero,0.80200195
87430,Green Lantern (2011),2011.0,anti-hero,0.7989371
37733,"History of Violence, A (2005)",2005.0,anti-hero,0.7918729999999999
91529,"Dark Knight Rises, The (2012)",2012.0,anti-hero,0.7912024000000001
88140,Captain America: The First Avenger (2011),2011.0,anti-hero,0.7904054
83349,"Green Hornet, The (2011)",2011.0,anti-hero,0.7900225000000001
32587,Sin City (2005),2005.0,anti-hero,0.77822053
53996,Transformers (2007),2007.0,giant robots,1.0047071
87520,Transformers: Dark of the Moon (2011),2011.0,giant robots,0.9948889
69526,Transformers: Revenge of the Fallen (2009),2009.0,giant robots,0.9947896
103228,Pacific Rim (2013),2013.0,giant robots,0.9773737
94018,Battleship (2012),2012.0,giant robots,0.7864300000000001
6010,Double Whammy (2001),2001.0,giant robots,0.75492024
7314,Robot Stories (2003),2003.0,giant robots,0.7531854
89745,"Avengers, The (2012)",2012.0,giant robots,0.7529305000000001
70336,G.I. Joe: The Rise of Cobra (2009),2009.0,giant robots,0.7527229999999999
87430,Green Lantern (2011),2011.0,giant robots,0.751088
77561,Iron Man 2 (2010),2010.0,giant robots,0.7405815
102125,Iron Man 3 (2013),2013.0,giant robots,0.73927593
63433,Farscape: The Peacekeeper Wars (2004),2004.0,giant robots,0.7387854
90249,Real Steel (2011),2011.0,giant robots,0.7366241
5350,"Mystic Masseur, The (2001)",2001.0,giant robots,0.7311293000000001
68319,X-Men Origins: Wolverine (2009),2009.0,giant robots,0.72451794
59315,Iron Man (2008),2008.0,giant robots,0.7221651
76175,Clash of the Titans (2010),2010.0,giant robots,0.7186667
53464,Fantastic Four: Rise of the Silver Surfer (2007),2007.0,giant robots,0.7182354999999999
79057,Predators (2010),2010.0,giant robots,0.71796966
4865,From Hell (2001),2001.0,serial killer,1.0083688
72129,Saw VI (2009),2009.0,serial killer,1.0078534
104879,Prisoners (2013),2013.0,serial killer,1.0047319
3535,American Psycho (2000),2000.0,serial killer,1.0043535
64037,Surveillance (2008),2008.0,serial killer,1.00268
4725,Session 9 (2001),2001.0,serial killer,1.0022029
59709,"Oxford Murders, The (2007)",2007.0,serial killer,1.0021372
34323,"Devil's Rejects, The (2005)",2005.0,serial killer,1.0015445
8062,Dahmer (2002),2002.0,serial killer,1.0008476999999998
50447,"Dead Girl, The (2006)",2006.0,serial killer,0.9998702
101088,Stoker (2013),2013.0,serial killer,0.9995645
51540,Zodiac (2007),2007.0,serial killer,0.9994185
31364,Memories of Murder (Salinui chueok) (2003),2003.0,serial killer,0.99939
8369,Mindhunters (2004),2004.0,serial killer,0.99868965
52281,Grindhouse (2007),2007.0,serial killer,0.9979906
63436,Saw V (2008),2008.0,serial killer,0.99727714
70206,"Collector, The (2009)",2009.0,serial killer,0.99697256
97306,Seven Psychopaths (2012),2012.0,serial killer,0.9967115
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",2006.0,serial killer,0.996524
73511,Horsemen (2009),2009.0,serial killer,0.9963436
6709,Once Upon a Time in Mexico (2003),2003.0,hitman,1.0216658
27408,Ripley's Game (2002),2002.0,hitman,1.0215012
4011,Snatch (2000),2000.0,hitman,1.0197872
27831,Layer Cake (2004),2004.0,hitman,1.0147603
8798,Collateral (2004),2004.0,hitman,1.0145355
5464,Road to Perdition (2002),2002.0,hitman,1.0142565
7381,"Whole Ten Yards, The (2004)",2004.0,hitman,1.0138642
4235,Amores Perros (Love's a Bitch) (2000),2000.0,hitman,1.0107534
4848,Mulholland Drive (2001),2001.0,hitman,1.0062544
55118,Eastern Promises (2007),2007.0,hitman,1.0039995000000002
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",2005.0,hitman,1.002309
44665,Lucky Number Slevin (2006),2006.0,hitman,1.0009525
97306,Seven Psychopaths (2012),2012.0,hitman,1.0007982
55820,No Country for Old Men (2007),2007.0,hitman,0.9996246
4034,Traffic (2000),2000.0,hitman,0.9989431
97860,Killing Them Softly (2012),2012.0,hitman,0.99882734
57669,In Bruges (2008),2008.0,hitman,0.99741685
50794,Smokin' Aces (2006),2006.0,hitman,0.9960263
41716,"Matador, The (2005)",2005.0,hitman,0.99030554
5265,Death to Smoochy (2002),2002.0,hitman,0.9899173
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",2005.0,wizards,1.0179479
79139,"Sorcerer's Apprentice, The (2010)",2010.0,wizards,1.0154459999999998
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001.0,wizards,1.0060825
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),2004.0,wizards,1.0057067
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",2008.0,wizards,1.0046445
5816,Harry Potter and the Chamber of Secrets (2002),2002.0,wizards,1.0015699
3997,Dungeons & Dragons (2000),2000.0,wizards,0.99912286
40815,Harry Potter and the Goblet of Fire (2005),2005.0,wizards,0.99771285
8368,Harry Potter and the Prisoner of Azkaban (2004),2004.0,wizards,0.99567866
65685,Inkheart (2008),2008.0,wizards,0.9945471
54001,Harry Potter and the Order of the Phoenix (2007),2007.0,wizards,0.99075496
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),2010.0,wizards,0.9849616
69844,Harry Potter and the Half-Blood Prince (2009),2009.0,wizards,0.9833653
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",2010.0,wizards,0.9828973
49649,Eragon (2006),2006.0,wizards,0.98120487
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2001.0,wizards,0.97705245
56171,"Golden Compass, The (2007)",2007.0,wizards,0.9767066
60818,Hogfather (Terry Pratchett's Hogfather) (2006),2006.0,wizards,0.97256565
5952,"Lord of the Rings: The Two Towers, The (2002)",2002.0,wizards,0.96796715
4886,"Monsters, Inc. (2001)",2001.0,wizards,0.96659064
5069,Escaflowne: The Movie (Escaflowne) (2000),2000.0,heroine,0.7591224
7374,Home on the Range (2004),2004.0,heroine,0.73064125
66130,Chocolate (2008),2008.0,heroine,0.6956625
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",2002.0,heroine,0.68015945
95167,Brave (2012),2012.0,heroine,0.6752099
50003,DOA: Dead or Alive (2006),2006.0,heroine,0.67426825
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),2001.0,heroine,0.6684109
27441,Blood: The Last Vampire (2000),2000.0,heroine,0.66609466
35957,Red Eye (2005),2005.0,heroine,0.6599078
4997,"Convent, The (2000)",2000.0,heroine,0.6577189999999999
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),2004.0,heroine,0.65547454
6648,Chunhyang (2000),2000.0,heroine,0.6546526
7438,Kill Bill: Vol. 2 (2004),2004.0,heroine,0.64977145
5999,Heavy Metal 2000 (2000),2000.0,heroine,0.6468451999999999
74370,"House of the Devil, The (2009)",2009.0,heroine,0.63914764
66097,Coraline (2009),2009.0,heroine,0.6358305000000001
96691,Resident Evil: Retribution (2012),2012.0,heroine,0.6333214
4366,Atlantis: The Lost Empire (2001),2001.0,heroine,0.62386143
58297,Doomsday (2008),2008.0,heroine,0.59823346
40617,Creep (2004),2004.0,heroine,0.5973748999999999
31437,Nobody Knows (Dare mo shiranai) (2004),2004.0,children,1.0218176
40339,Chicken Little (2005),2005.0,children,1.0079218
47124,"Ant Bully, The (2006)",2006.0,children,1.0060118
4886,"Monsters, Inc. (2001)",2001.0,children,1.0030887
4990,Jimmy Neutron: Boy Genius (2001),2001.0,children,1.0023057
66304,Hotel for Dogs (2009),2009.0,children,1.001543
5224,Promises (2001),2001.0,children,0.9995754
93475,"Awakening, The (2011)",2011.0,children,0.9986923
6377,Finding Nemo (2003),2003.0,children,0.9982009
55999,Mr. Magorium's Wonder Emporium (2007),2007.0,children,0.99713576
55732,Martian Child (2007),2007.0,children,0.9970522
8965,"Polar Express, The (2004)",2004.0,children,0.9968456
71108,"White Ribbon, The (Das weiße Band) (2009)",2009.0,children,0.9968194
56846,Rabbit Without Ears (Keinohrhasen) (2007),2007.0,children,0.99427366
92643,Monsieur Lazhar (2011),2011.0,children,0.9941863
5444,Lilo & Stitch (2002),2002.0,children,0.99382806
8961,"Incredibles, The (2004)",2004.0,children,0.9935999
78499,Toy Story 3 (2010),2010.0,children,0.9932462
4765,L.I.E. (2001),2001.0,children,0.9930842
7440,Paper Clips (2004),2004.0,children,0.993057
58291,College Road Trip (2008),2008.0,family,0.927403
49013,"Santa Clause 3: The Escape Clause, The (2006)",2006.0,family,0.9186237
52279,Are We Done Yet? (2007),2007.0,family,0.9173784
6377,Finding Nemo (2003),2003.0,family,0.910444
44399,"Shaggy Dog, The (2006)",2006.0,family,0.90938807
101142,"Croods, The (2013)",2013.0,family,0.9029056
8961,"Incredibles, The (2004)",2004.0,family,0.90134275
4232,Spy Kids (2001),2001.0,family,0.9007993
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),2010.0,family,0.9007062
87483,Mr. Popper's Penguins (2011),2011.0,family,0.8986267
4886,"Monsters, Inc. (2001)",2001.0,family,0.8959495000000001
3287,"Tigger Movie, The (2000)",2000.0,family,0.89283013
5299,My Big Fat Greek Wedding (2002),2002.0,family,0.8922343
50923,"Astronaut Farmer, The (2007)",2007.0,family,0.8914496
103141,Monsters University (2013),2013.0,family,0.8907746999999999
46972,Night at the Museum (2006),2006.0,family,0.8877995000000001
99145,"Impossible, The (Imposible, Lo) (2012)",2012.0,family,0.8870326
95167,Brave (2012),2012.0,family,0.8852658000000001
7161,Cheaper by the Dozen (2003),2003.0,family,0.88347614
4737,"American Rhapsody, An (2001)",2001.0,family,0.8809065999999999
63992,Twilight (2008),2008.0,teenagers,1.0147367
4450,Bully (2001),2001.0,teenagers,1.0084264
52458,Disturbia (2007),2007.0,teenagers,1.0082743
7976,Ken Park (2002),2002.0,teenagers,1.0074302
91500,The Hunger Games (2012),2012.0,teenagers,1.0063752
3882,Bring It On (2000),2000.0,teenagers,1.0040462
87079,Trust (2010),2010.0,teenagers,1.0039592
47830,"Quiet, The (2005)",2005.0,teenagers,1.0039134
85056,I Am Number Four (2011),2011.0,teenagers,0.99923646
8643,"Cinderella Story, A (2004)",2004.0,teenagers,0.9991925
73266,Youth in Revolt (2009),2009.0,teenagers,0.99897206
67734,Adventureland (2009),2009.0,teenagers,0.99779344
69844,Harry Potter and the Half-Blood Prince (2009),2009.0,teenagers,0.99771154
87192,Attack the Block (2011),2011.0,teenagers,0.99750316
47952,"Covenant, The (2006)",2006.0,teenagers,0.9964925
40815,Harry Potter and the Goblet of Fire (2005),2005.0,teenagers,0.9960624
63808,"Class, The (Entre les murs) (2008)",2008.0,teenagers,0.99529266
6549,How to Deal (2003),2003.0,teenagers,0.9947201
103539,The Spectacular Now (2013),2013.0,teenagers,0.99440324
7285,Thirteen (2003),2003.0,teenagers,0.9941584
79091,Despicable Me (2010),2010.0,funny,0.887691
56012,"Evening with Kevin Smith 2: Evening Harder, An (2006)",2006.0,funny,0.88013625
67138,Live Free or Die (2006),2006.0,funny,0.8717060999999999
27797,"Man Who Copied, The (Homem Que Copiava, O) (2003)",2003.0,funny,0.86286485
78544,Ricky Gervais Live 3: Fame (2007),2007.0,funny,0.860392
78160,Ricky Gervais Live: Animals (2003),2003.0,funny,0.8564527
4306,Shrek (2001),2001.0,funny,0.8512019000000001
95441,Ted (2012),2012.0,funny,0.85029054
52245,Blades of Glory (2007),2007.0,funny,0.85009587
4734,Jay and Silent Bob Strike Back (2001),2001.0,funny,0.85008466
55031,"Evening with Kevin Smith, An (2002)",2002.0,funny,0.84811044
50651,Kenny (2006),2006.0,funny,0.8437083000000001
5110,Super Troopers (2001),2001.0,funny,0.84288955
50798,Epic Movie (2007),2007.0,funny,0.8411788
78162,Ricky Gervais Live 2: Politics (2004),2004.0,funny,0.8397745000000001
43652,"Comedians of Comedy, The (2005)",2005.0,funny,0.83975506
30825,Meet the Fockers (2004),2004.0,funny,0.83957124
8360,Shrek 2 (2004),2004.0,funny,0.83865714
85780,Family Guy Presents: It's a Trap (2010),2010.0,funny,0.8369014000000001
4718,American Pie 2 (2001),2001.0,funny,0.8362861999999999
4775,Glitter (2001),2001.0,feel good movie,0.94590294
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",2001.0,feel good movie,0.9333495
4014,Chocolat (2000),2000.0,feel good movie,0.9298084
6942,Love Actually (2003),2003.0,feel good movie,0.9177146
33660,Cinderella Man (2005),2005.0,feel good movie,0.9078535
92259,Intouchables (2011),2011.0,feel good movie,0.8705088
89774,Warrior (2011),2011.0,feel good movie,0.84649
3969,Pay It Forward (2000),2000.0,feel good movie,0.8407719000000001
47099,"Pursuit of Happyness, The (2006)",2006.0,feel good movie,0.8363444999999999
97836,Here Comes the Boom (2012),2012.0,feel good movie,0.83402836
3408,Erin Brockovich (2000),2000.0,feel good movie,0.8339993
63082,Slumdog Millionaire (2008),2008.0,feel good movie,0.8281832
5299,My Big Fat Greek Wedding (2002),2002.0,feel good movie,0.8246125
5377,About a Boy (2002),2002.0,feel good movie,0.81683636
81845,"King's Speech, The (2010)",2010.0,feel good movie,0.8161229
6218,Bend It Like Beckham (2002),2002.0,feel good movie,0.8114557
4246,Bridget Jones's Diary (2001),2001.0,feel good movie,0.8093574
8529,"Terminal, The (2004)",2004.0,feel good movie,0.8084036
93723,Damsels in Distress (2011),2011.0,feel good movie,0.8058772
8978,Christmas with the Kranks (2004),2004.0,feel good movie,0.8055321999999999
92058,"Human Centipede II (Full Sequence), The (2011)",2011.0,disturbing,0.9646741
5909,Visitor Q (Bizita Q) (2001),2001.0,disturbing,0.96028376
62203,Martyrs (2008),2008.0,disturbing,0.95682585
38097,Dumplings (Gaau ji) (2004),2004.0,disturbing,0.95567834
79251,"Serbian Film, A (Srpski film) (2010)",2010.0,disturbing,0.9553654
6214,Irreversible (Irréversible) (2002),2002.0,disturbing,0.9552382
77427,"Human Centipede, The (First Sequence) (2009)",2009.0,disturbing,0.9527632
69134,Antichrist (2009),2009.0,disturbing,0.95194006
7235,Ichi the Killer (Koroshiya 1) (2001),2001.0,disturbing,0.95062757
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),2002.0,disturbing,0.9373318000000002
3949,Requiem for a Dream (2000),2000.0,disturbing,0.93703675
4996,Little Otik (Otesánek) (2000),2000.0,disturbing,0.9363177
8950,The Machinist (2004),2004.0,disturbing,0.93619394
6197,Spider (2002),2002.0,disturbing,0.9361119
27773,Old Boy (2003),2003.0,disturbing,0.9357569
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),2004.0,disturbing,0.9309801
33592,Bad Guy (Nabbeun namja) (2001),2001.0,disturbing,0.9290348
77307,Dogtooth (Kynodontas) (2009),2009.0,disturbing,0.92198575
66090,Eden Lake (2008),2008.0,disturbing,0.91957045
5269,"Piano Teacher, The (La pianiste) (2001)",2001.0,disturbing,0.91933954
84570,Country Strong (2010),2010.0,music,1.0143436
6160,Amandla! A Revolution in Four Part Harmony (2002),2002.0,music,1.0093771
55872,August Rush (2007),2007.0,music,1.0078266
5508,24 Hour Party People (2002),2002.0,music,1.0038704
64229,Cadillac Records (2008),2008.0,music,1.0024074
53123,Once (2006),2006.0,music,1.0022601
6382,Together (Han ni Zai Yiki) (2002),2002.0,music,1.0018967
3897,Almost Famous (2000),2000.0,music,1.0012454
6554,Garage Days (2002),2002.0,music,1.0008221
49396,Tenacious D in The Pick of Destiny (2006),2006.0,music,1.0007181
97168,Marley (2012),2012.0,music,0.9996612
58425,Heima (2007),2007.0,music,0.9987087
106766,Inside Llewyn Davis (2013),2013.0,music,0.99836814
51084,Music and Lyrics (2007),2007.0,music,0.9978304
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),2003.0,music,0.99778724
96488,Searching for Sugar Man (2012),2012.0,music,0.9973799
27815,"Chorus, The (Choristes, Les) (2004)",2004.0,music,0.9969859
40819,Walk the Line (2005),2005.0,music,0.996665
4376,Down From the Mountain (2000),2000.0,music,0.9966049
77854,"Work of Director Michel Gondry, The (2003)",2003.0,music,0.99608743
4033,Thirteen Days (2000),2000.0,political,1.0392884
8917,Team America: World Police (2004),2004.0,political,1.039224
4384,Lumumba (2000),2000.0,political,1.0287721
55946,Lions For Lambs (2007),2007.0,political,1.0266392
6965,Journeys with George (2002),2002.0,political,1.0243199
8622,Fahrenheit 9/11 (2004),2004.0,political,1.0177397
46559,"Road to Guantanamo, The (2006)",2006.0,political,1.0152481
55284,Rendition (2007),2007.0,political,1.0151569
81641,Fair Game (2010),2010.0,political,1.0142753
34552,"Girl in the Café, The (2005)",2005.0,political,1.0131891
27611,Battlestar Galactica (2003),2003.0,political,1.0129636999999998
40583,Syriana (2005),2005.0,political,1.012546
65631,Battle in Seattle (2007),2007.0,political,1.0124054
4300,Bread and Roses (2000),2000.0,political,1.0120177
56788,Charlie Wilson's War (2007),2007.0,political,1.0115647
36517,"Constant Gardener, The (2005)",2005.0,political,1.0094502
98961,Zero Dark Thirty (2012),2012.0,political,1.0092019
44191,V for Vendetta (2006),2006.0,political,1.008925
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",2004.0,political,1.00885
7767,"Best of Youth, The (La meglio gioventù) (2003)",2003.0,political,1.0083154
74131,Extraordinary Measures (2010),2010.0,science,0.859509
55908,"Man from Earth, The (2007)",2007.0,science,0.8563124
59295,Expelled: No Intelligence Allowed (2008),2008.0,science,0.8552867000000001
3981,Red Planet (2000),2000.0,science,0.8268044
59392,Stargate: The Ark of Truth (2008),2008.0,science,0.8050102
60037,"Happening, The (2008)",2008.0,science,0.8022486
67197,Knowing (2009),2009.0,science,0.7994175
91660,"Darkest Hour, The (2011)",2011.0,science,0.78805685
83506,Ricky Gervais Live 4: Science (2010),2010.0,science,0.78636754
102880,After Earth (2013),2013.0,science,0.7823
3745,Titan A.E. (2000),2000.0,science,0.7812736
7266,"Lost Skeleton of Cadavra, The (2002)",2002.0,science,0.7800982
3354,Mission to Mars (2000),2000.0,science,0.7781954000000001
103306,Europa Report (2013),2013.0,science,0.7763541
71318,Terra (a.k.a. Battle for Terra) (2007),2007.0,science,0.7734343000000001
3593,Battlefield Earth (2000),2000.0,science,0.7710146999999999
8870,"Forgotten, The (2004)",2004.0,science,0.76729286
5046,Impostor (2002),2002.0,science,0.76672673
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),2004.0,science,0.7657725999999999
4370,A.I. Artificial Intelligence (2001),2001.0,science,0.76422274
45440,Art School Confidential (2006),2006.0,art,1.0669867
6341,"Shape of Things, The (2003)",2003.0,art,1.0447767
81786,Certified Copy (Copie conforme) (2010),2010.0,art,1.0387769
8919,P.S. (2004),2004.0,art,1.0341296999999998
